Game type;Round;Position;Relative position;Opponent position;Players on flop;Preflop pot type;Preflop actions;Other players acted;Set type;Cell name;Stat default value;Main group dflt values;Sg1 dflt vals;Sg2 dflt vals;Sg3 dflt vals;Sg4 dflt vals
SixMax;Postflop;Bb;Oop;Mp;Hu;LimpPot;Check;No;PostflopHuOopCaller;SPROBEX_R;63.114754;28.22388,;;;;
SixMax;Postflop;Bb;Oop;Mp;Hu;LimpPot;Check;No;PostflopHuOopCaller;Bet_F;7.5239396;;;;;
SixMax;Postflop;Bb;Oop;Mp;Hu;LimpPot;Check;No;PostflopHuOopCaller;Bet_T;35.15625;58.045456,;;53.766666,;;
SixMax;Postflop;Bb;Oop;Mp;Hu;LimpPot;Check;No;PostflopHuOopCaller;Bet_R;40.05935;57.82143,;;;;
SixMax;Postflop;Bb;Oop;Mp;Hu;LimpPot;Check;No;PostflopHuOopCaller;Check_F;92.47606;44.137142,38.225807;;;;
SixMax;Postflop;Bb;Oop;Mp;Hu;LimpPot;Check;No;PostflopHuOopCaller;Check_T;64.84375;44.24161,;;;;
SixMax;Postflop;Bb;Oop;Mp;Hu;LimpPot;Check;No;PostflopHuOopCaller;Check_R;59.94065;40.921688,;;;;
SixMax;Postflop;Bb;Oop;Mp;Hu;LimpPot;Check;No;PostflopHuOopCaller;FvBet_F;62.068966;;;;;
SixMax;Postflop;Bb;Oop;Mp;Hu;LimpPot;Check;No;PostflopHuOopCaller;FvBet_T;55.633804;;;;;
SixMax;Postflop;Bb;Oop;Mp;Hu;LimpPot;Check;No;PostflopHuOopCaller;CvBet_F;35.10972;57.477272,;;;;
SixMax;Postflop;Bb;Oop;Mp;Hu;LimpPot;Check;No;PostflopHuOopCaller;CvBet_T;38.028168;53.942856,;;;;
SixMax;Postflop;Bb;Oop;Mp;Hu;LimpPot;Check;No;PostflopHuOopCaller;CvBet_R;;56.733334,;;;;
SixMax;Postflop;Bb;Oop;Mp;Hu;LimpPot;Check;No;PostflopHuOopCaller;Raise_F;2.8213167;;;;;
SixMax;Postflop;Bb;Oop;Mp;Hu;LimpPot;Check;No;PostflopHuOopCaller;Raise_T;6.382979;;;;;
SixMax;Postflop;Bb;Oop;Co;Hu;LimpPot;Check;No;PostflopHuOopCaller;FvCB_F;59.766766;;;;;
SixMax;Postflop;Bb;Oop;Co;Hu;LimpPot;Check;No;PostflopHuOopCaller;CvCB_F;34.69388;56.229168,;;;;
SixMax;Postflop;Bb;Oop;Co;Hu;LimpPot;Check;No;PostflopHuOopCaller;RvCB_F;5.5555553;;;;;
SixMax;Postflop;Bb;Oop;Co;Hu;LimpPot;Check;No;PostflopHuOopCaller;DONK_F;6.5408807;;;;;
SixMax;Postflop;Bb;Oop;Co;Hu;LimpPot;Check;No;PostflopHuOopCaller;DONK_T;10.084034;;;;;
SixMax;Postflop;Bb;Oop;Co;Hu;LimpPot;Check;No;PostflopHuOopCaller;DONKX_F;93.45912;42.455,39.133335;;;;
SixMax;Postflop;Bb;Oop;Co;Hu;LimpPot;Check;No;PostflopHuOopCaller;DONKX_T;89.91597;59.239132,;;;;
SixMax;Postflop;Bb;Oop;Co;Hu;LimpPot;Check;No;PostflopHuOopCaller;PROBE_T;44.5;50.75,;;;;
SixMax;Postflop;Bb;Oop;Co;Hu;LimpPot;Check;No;PostflopHuOopCaller;PROBEX_T;55.5;37.32,;;;;
SixMax;Postflop;Bb;Oop;Co;Hu;LimpPot;Check;No;PostflopHuOopCaller;PROBE_T_X;;48.807693,;;;;
SixMax;Postflop;Bb;Oop;Co;Hu;LimpPot;Check;No;PostflopHuOopCaller;SPROBE_R;35.37415;;;;;
SixMax;Postflop;Bb;Oop;Co;Hu;LimpPot;Check;No;PostflopHuOopCaller;SPROBEX_R;64.62585;26.363636,;;;;
SixMax;Postflop;Bb;Oop;Co;Hu;LimpPot;Check;No;PostflopHuOopCaller;Bet_F;6.5408807;;;;;
SixMax;Postflop;Bb;Oop;Co;Hu;LimpPot;Check;No;PostflopHuOopCaller;Bet_T;37.61141;56.25,;;;;
SixMax;Postflop;Bb;Oop;Co;Hu;LimpPot;Check;No;PostflopHuOopCaller;Bet_R;37.80161;47.3,;;47.555557,;;
SixMax;Postflop;Bb;Oop;Co;Hu;LimpPot;Check;No;PostflopHuOopCaller;Check_F;93.45912;42.455,39.133335;;;;
SixMax;Postflop;Bb;Oop;Co;Hu;LimpPot;Check;No;PostflopHuOopCaller;Check_T;62.38859;44.268456,;;;;
SixMax;Postflop;Bb;Oop;Co;Hu;LimpPot;Check;No;PostflopHuOopCaller;Check_R;62.19839;41.05056,;;;;
SixMax;Postflop;Bb;Oop;Co;Hu;LimpPot;Check;No;PostflopHuOopCaller;FvBet_F;59.766766;;;;;
SixMax;Postflop;Bb;Oop;Co;Hu;LimpPot;Check;No;PostflopHuOopCaller;FvBet_T;55.405407;;;;;
SixMax;Postflop;Bb;Oop;Co;Hu;LimpPot;Check;No;PostflopHuOopCaller;CvBet_F;34.69388;56.229168,;;;;
SixMax;Postflop;Bb;Oop;Co;Hu;LimpPot;Check;No;PostflopHuOopCaller;CvBet_T;41.216217;61.363636,;;;;
SixMax;Postflop;Bb;Oop;Co;Hu;LimpPot;Check;No;PostflopHuOopCaller;CvBet_R;;54.9375,;;;;
SixMax;Postflop;Bb;Oop;Co;Hu;LimpPot;Check;No;PostflopHuOopCaller;Raise_F;5.5555553;;;;;
SixMax;Postflop;Bb;Oop;Co;Hu;LimpPot;Check;No;PostflopHuOopCaller;Raise_T;3.4013605;;;;;
SixMax;Postflop;Bb;Oop;Btn;Hu;LimpPot;Check;No;PostflopHuOopCaller;FvCB_F;62.33766;;;;;
SixMax;Postflop;Bb;Oop;Btn;Hu;LimpPot;Check;No;PostflopHuOopCaller;CvCB_F;31.16883;55.686275,;;;;
SixMax;Postflop;Bb;Oop;Btn;Hu;LimpPot;Check;No;PostflopHuOopCaller;RvCB_F;6.535948;;;;;
SixMax;Postflop;Bb;Oop;Btn;Hu;LimpPot;Check;No;PostflopHuOopCaller;DONK_F;6.322581;;;;;
SixMax;Postflop;Bb;Oop;Btn;Hu;LimpPot;Check;No;PostflopHuOopCaller;DONKX_F;93.67742;40.746544,;;;;
SixMax;Postflop;Bb;Oop;Btn;Hu;LimpPot;Check;No;PostflopHuOopCaller;DONKX_T;;56.423077,;;;;
SixMax;Postflop;Bb;Oop;Btn;Hu;LimpPot;Check;No;PostflopHuOopCaller;PROBE_T;43.54067;46.92683,;;44.9,;;
SixMax;Postflop;Bb;Oop;Btn;Hu;LimpPot;Check;No;PostflopHuOopCaller;PROBEX_T;56.45933;33.346153,;;;;
SixMax;Postflop;Bb;Oop;Btn;Hu;LimpPot;Check;No;PostflopHuOopCaller;PROBEX_R;;46.653847,;;;;
SixMax;Postflop;Bb;Oop;Btn;Hu;LimpPot;Check;No;PostflopHuOopCaller;PROBE_T_B;;53.76923,;;;;
SixMax;Postflop;Bb;Oop;Btn;Hu;LimpPot;Check;No;PostflopHuOopCaller;PROBE_T_X;;38.555557,;;;;
SixMax;Postflop;Bb;Oop;Btn;Hu;LimpPot;Check;No;PostflopHuOopCaller;SPROBE_R;31.67702;;;;;
SixMax;Postflop;Bb;Oop;Btn;Hu;LimpPot;Check;No;PostflopHuOopCaller;SPROBEX_R;68.32298;24.390804,;;;;
SixMax;Postflop;Bb;Oop;Btn;Hu;LimpPot;Check;No;PostflopHuOopCaller;Bet_F;6.322581;;;;;
SixMax;Postflop;Bb;Oop;Btn;Hu;LimpPot;Check;No;PostflopHuOopCaller;Bet_T;37.78966;51.938774,;;45.51613,;;
SixMax;Postflop;Bb;Oop;Btn;Hu;LimpPot;Check;No;PostflopHuOopCaller;Bet_R;35.466667;47.763638,;;;;
SixMax;Postflop;Bb;Oop;Btn;Hu;LimpPot;Check;No;PostflopHuOopCaller;Check_F;93.67742;40.746544,;;;;
SixMax;Postflop;Bb;Oop;Btn;Hu;LimpPot;Check;No;PostflopHuOopCaller;Check_T;62.21034;41.11515,;;;;
SixMax;Postflop;Bb;Oop;Btn;Hu;LimpPot;Check;No;PostflopHuOopCaller;Check_R;64.53333;36.57436,;;;;
SixMax;Postflop;Bb;Oop;Btn;Hu;LimpPot;Check;No;PostflopHuOopCaller;FvBet_F;62.33766;;;;;
SixMax;Postflop;Bb;Oop;Btn;Hu;LimpPot;Check;No;PostflopHuOopCaller;FvBet_T;53.383457;;;;;
SixMax;Postflop;Bb;Oop;Btn;Hu;LimpPot;Check;No;PostflopHuOopCaller;CvBet_F;31.16883;55.686275,;;;;
SixMax;Postflop;Bb;Oop;Btn;Hu;LimpPot;Check;No;PostflopHuOopCaller;CvBet_T;40.601505;53.7,;;;;
SixMax;Postflop;Bb;Oop;Btn;Hu;LimpPot;Check;No;PostflopHuOopCaller;CvBet_R;;47.870968,;;;;
SixMax;Postflop;Bb;Oop;Btn;Hu;LimpPot;Check;No;PostflopHuOopCaller;Raise_F;6.535948;;;;;
SixMax;Postflop;Bb;Oop;Btn;Hu;LimpPot;Check;No;PostflopHuOopCaller;Raise_T;6.0150375;;;;;
SixMax;Postflop;Bb;Ip;Sb;Hu;LimpPot;Check;No;PostflopHuIpCaller;FvCB_F;49.83923;;;;;
SixMax;Postflop;Bb;Ip;Sb;Hu;LimpPot;Check;No;PostflopHuIpCaller;FvCB_T;36.567165;;;;;
SixMax;Postflop;Bb;Ip;Sb;Hu;LimpPot;Check;No;PostflopHuIpCaller;CvCB_F;41.31833;53.393616,;;;;
SixMax;Postflop;Bb;Ip;Sb;Hu;LimpPot;Check;No;PostflopHuIpCaller;CvCB_T;50;60.27778,;;;;
SixMax;Postflop;Bb;Ip;Sb;Hu;LimpPot;Check;No;PostflopHuIpCaller;RvCB_F;8.842443;;;;;
SixMax;Postflop;Bb;Ip;Sb;Hu;LimpPot;Check;No;PostflopHuIpCaller;RvCB_T;13.432836;;;;;
SixMax;Postflop;Bb;Ip;Sb;Hu;LimpPot;Check;No;PostflopHuIpCaller;FvDELAY_T;53.076923;;;;;
SixMax;Postflop;Bb;Ip;Sb;Hu;LimpPot;Check;No;PostflopHuIpCaller;CvDELAY_T;40;51.107143,;;;;
SixMax;Postflop;Bb;Ip;Sb;Hu;LimpPot;Check;No;PostflopHuIpCaller;RvDELAY_T;6.949807;;;;;
SixMax;Postflop;Bb;Ip;Sb;Hu;LimpPot;Check;No;PostflopHuIpCaller;FLOATDELAYX_R;;35.944443,;;;;
SixMax;Postflop;Bb;Ip;Sb;Hu;LimpPot;Check;No;PostflopHuIpCaller;FLOAT_F;40.205303;43.770115,;;42.855263,;;
SixMax;Postflop;Bb;Ip;Sb;Hu;LimpPot;Check;No;PostflopHuIpCaller;FLOAT_T;51.219513;;;;;
SixMax;Postflop;Bb;Ip;Sb;Hu;LimpPot;Check;No;PostflopHuIpCaller;FLOATX_F;59.794697;33.038315,;;;;
SixMax;Postflop;Bb;Ip;Sb;Hu;LimpPot;Check;No;PostflopHuIpCaller;FLOATX_T;48.780487;42.5,;;;;
SixMax;Postflop;Bb;Ip;Sb;Hu;LimpPot;Check;No;PostflopHuIpCaller;FLOAT_F_B;55.072464;56.870968,;;;;
SixMax;Postflop;Bb;Ip;Sb;Hu;LimpPot;Check;No;PostflopHuIpCaller;FLOAT_F_X;44.927536;37.574467,;;;;
SixMax;Postflop;Bb;Ip;Sb;Hu;LimpPot;Check;No;PostflopHuIpCaller;FLOAT_F_XX;;27.5,;;;;
SixMax;Postflop;Bb;Ip;Sb;Hu;LimpPot;Check;No;PostflopHuIpCaller;DelFLOAT_T;47.15262;43.361702,;;46.48649,;;
SixMax;Postflop;Bb;Ip;Sb;Hu;LimpPot;Check;No;PostflopHuIpCaller;DelFLOATX_T;52.84738;25.761194,;;;;
SixMax;Postflop;Bb;Ip;Sb;Hu;LimpPot;Check;No;PostflopHuIpCaller;DelFLOATX_R;;32.03846,;;;;
SixMax;Postflop;Bb;Ip;Sb;Hu;LimpPot;Check;No;PostflopHuIpCaller;DelFLOAT_T_X;;42.48649,;;;;
SixMax;Postflop;Bb;Ip;Sb;Hu;LimpPot;Check;No;PostflopHuIpCaller;SDelFLOAT_R;29.585798;;;;;
SixMax;Postflop;Bb;Ip;Sb;Hu;LimpPot;Check;No;PostflopHuIpCaller;SDelFLOATX_R;70.4142;18.319328,;;;;
SixMax;Postflop;Bb;Ip;Sb;Hu;LimpPot;Check;No;PostflopHuIpCaller;Bet_F;40.205303;43.770115,;;42.855263,;;
SixMax;Postflop;Bb;Ip;Sb;Hu;LimpPot;Check;No;PostflopHuIpCaller;Bet_T;49.75062;52.02941,;;51.5,;;
SixMax;Postflop;Bb;Ip;Sb;Hu;LimpPot;Check;No;PostflopHuIpCaller;Bet_R;37.884617;48,;;33.558823,;;
SixMax;Postflop;Bb;Ip;Sb;Hu;LimpPot;Check;No;PostflopHuIpCaller;Check_F;59.794697;33.038315,;;;;
SixMax;Postflop;Bb;Ip;Sb;Hu;LimpPot;Check;No;PostflopHuIpCaller;Check_T;50.24938;32.04762,22.472221;;;;
SixMax;Postflop;Bb;Ip;Sb;Hu;LimpPot;Check;No;PostflopHuIpCaller;Check_R;62.115383;30.981424,;;;;
SixMax;Postflop;Bb;Ip;Sb;Hu;LimpPot;Check;No;PostflopHuIpCaller;FvBet_F;49.83923;;;;;
SixMax;Postflop;Bb;Ip;Sb;Hu;LimpPot;Check;No;PostflopHuIpCaller;FvBet_T;47.22222;;;;;
SixMax;Postflop;Bb;Ip;Sb;Hu;LimpPot;Check;No;PostflopHuIpCaller;FvBet_R;56.11511;;;;;
SixMax;Postflop;Bb;Ip;Sb;Hu;LimpPot;Check;No;PostflopHuIpCaller;CvBet_F;41.31833;53.393616,;;;;
SixMax;Postflop;Bb;Ip;Sb;Hu;LimpPot;Check;No;PostflopHuIpCaller;CvBet_T;43.287037;55.07143,;;;;
SixMax;Postflop;Bb;Ip;Sb;Hu;LimpPot;Check;No;PostflopHuIpCaller;CvBet_R;37.410072;58.096153,;;;;
SixMax;Postflop;Bb;Ip;Sb;Hu;LimpPot;Check;No;PostflopHuIpCaller;Raise_F;8.842443;;;;;
SixMax;Postflop;Bb;Ip;Sb;Hu;LimpPot;Check;No;PostflopHuIpCaller;Raise_T;9.5348835;;;;;
SixMax;Postflop;Bb;Ip;Sb;Hu;LimpPot;Check;No;PostflopHuIpCaller;Raise_R;6.6666665;;;;;
SixMax;Postflop;Bb;Any;Any;Multiway;LimpPot;Check;Yes;PostflopGeneral;Bet_F;7.2211475;;;;;
SixMax;Postflop;Bb;Any;Any;Multiway;LimpPot;Check;Yes;PostflopGeneral;Bet_T;31.785715;61.092308,;;57.842106,;;
SixMax;Postflop;Bb;Any;Any;Multiway;LimpPot;Check;Yes;PostflopGeneral;Bet_R;34.674328;59.87838,;;57.423077,;;
SixMax;Postflop;Bb;Any;Any;Multiway;LimpPot;Check;Yes;PostflopGeneral;Check_F;92.778854;43.663082,38.162163;;;;
SixMax;Postflop;Bb;Any;Any;Multiway;LimpPot;Check;Yes;PostflopGeneral;Check_T;68.21429;46.115383,21.714285;;;;
SixMax;Postflop;Bb;Any;Any;Multiway;LimpPot;Check;Yes;PostflopGeneral;Check_R;65.32567;40.693485,;;;;
SixMax;Postflop;Bb;Any;Any;Multiway;LimpPot;Check;Yes;PostflopGeneral;FvBet_F;73.090485;;;;;
SixMax;Postflop;Bb;Any;Any;Multiway;LimpPot;Check;Yes;PostflopGeneral;FvBet_T;66.824646;;;;;
SixMax;Postflop;Bb;Any;Any;Multiway;LimpPot;Check;Yes;PostflopGeneral;FvBet_R;67.34694;;;;;
SixMax;Postflop;Bb;Any;Any;Multiway;LimpPot;Check;Yes;PostflopGeneral;CvBet_F;24.441833;61.376625,;;;;
SixMax;Postflop;Bb;Any;Any;Multiway;LimpPot;Check;Yes;PostflopGeneral;CvBet_T;27.725119;63.40845,;;;;
SixMax;Postflop;Bb;Any;Any;Multiway;LimpPot;Check;Yes;PostflopGeneral;CvBet_R;28.571428;63.592594,;;;;
SixMax;Postflop;Bb;Any;Any;Multiway;LimpPot;Check;Yes;PostflopGeneral;Raise_F;2.4822695;;;;;
SixMax;Postflop;Bb;Any;Any;Multiway;LimpPot;Check;Yes;PostflopGeneral;Raise_T;5.48926;;;;;
SixMax;Postflop;Bb;Any;Any;Multiway;LimpPot;Check;Yes;PostflopGeneral;Raise_R;4.188482;;;;;
SixMax;Postflop;Bb;Ip;Sb;Hu;IsolatePot;Raise;No;PostflopHuIpRaiser;CB_F;61.559887;55.340427,;;;;
SixMax;Postflop;Bb;Ip;Sb;Hu;IsolatePot;Raise;No;PostflopHuIpRaiser;CX_F;38.440113;46.357143,;;;;
SixMax;Postflop;Bb;Ip;Sb;Hu;IsolatePot;Raise;No;PostflopHuIpRaiser;Bet_F;61.559887;55.340427,;;;;
SixMax;Postflop;Bb;Ip;Sb;Hu;IsolatePot;Raise;No;PostflopHuIpRaiser;Bet_T;54.098362;;;;;
SixMax;Postflop;Bb;Ip;Sb;Hu;IsolatePot;Raise;No;PostflopHuIpRaiser;Check_F;38.440113;46.357143,;;;;
SixMax;Postflop;Bb;Ip;Sb;Hu;IsolatePot;Raise;No;PostflopHuIpRaiser;Check_T;45.901638;48.809525,;;;;
SixMax;Postflop;Bb;Ip;Sb;Hu;IsolatePot;Raise;No;PostflopHuIpRaiser;Check_R;;38.316666,;;;;
SixMax;Postflop;Bb;Ip;Sb;Hu;IsolatePot;Raise;No;PostflopHuIpRaiser;CvBet_T;;57.103447,;;;;
SixMax;Postflop;Bb;Ip;Sb;Hu;IsolatePot;Raise;No;PostflopHuIpRaiser;CvBet_R;;65.447365,;;;;
SixMax;Postflop;Bb;Any;Any;Hu;IsolatePot;Raise;Any;PostflopGeneral;Bet_F;55.079006;62.49206,;64.510635,;;;
SixMax;Postflop;Bb;Any;Any;Hu;IsolatePot;Raise;Any;PostflopGeneral;Bet_T;43.820225;63.677418,;;;;
SixMax;Postflop;Bb;Any;Any;Hu;IsolatePot;Raise;Any;PostflopGeneral;Bet_R;42.51497;71.06896,;;;;
SixMax;Postflop;Bb;Any;Any;Hu;IsolatePot;Raise;Any;PostflopGeneral;Check_F;44.920994;57.614285,;;;;
SixMax;Postflop;Bb;Any;Any;Hu;IsolatePot;Raise;Any;PostflopGeneral;Check_T;56.179775;60.92405,;;;;
SixMax;Postflop;Bb;Any;Any;Hu;IsolatePot;Raise;Any;PostflopGeneral;Check_R;57.48503;55.152943,;;;;
SixMax;Postflop;Bb;Any;Any;Hu;IsolatePot;Raise;Any;PostflopGeneral;CvBet_T;;62.583332,;;;;
SixMax;Postflop;Bb;Any;Any;Hu;IsolatePot;Raise;Any;PostflopGeneral;CvBet_R;;64.62069,;;;;
SixMax;Postflop;Bb;Oop;Ep;Hu;RaisePot;Call;No;PostflopHuOopCaller;FvCB_F;45.23522;;;;;
SixMax;Postflop;Bb;Oop;Ep;Hu;RaisePot;Call;No;PostflopHuOopCaller;FvCB_T;43.786983;;;;;
SixMax;Postflop;Bb;Oop;Ep;Hu;RaisePot;Call;No;PostflopHuOopCaller;CvCB_F;44.14958;59.850395,39.37838;;;;
SixMax;Postflop;Bb;Oop;Ep;Hu;RaisePot;Call;No;PostflopHuOopCaller;CvCB_T;49.704144;64.10204,;;;;
SixMax;Postflop;Bb;Oop;Ep;Hu;RaisePot;Call;No;PostflopHuOopCaller;RvCB_F;10.628019;;;;;
SixMax;Postflop;Bb;Oop;Ep;Hu;RaisePot;Call;No;PostflopHuOopCaller;RvCB_T;6.547619;;;;;
SixMax;Postflop;Bb;Oop;Ep;Hu;RaisePot;Call;No;PostflopHuOopCaller;DONK_F;0.798722;;;;;
SixMax;Postflop;Bb;Oop;Ep;Hu;RaisePot;Call;No;PostflopHuOopCaller;DONK_T;5.7377048;;;;;
SixMax;Postflop;Bb;Oop;Ep;Hu;RaisePot;Call;No;PostflopHuOopCaller;DONKX_F;99.20128;53.71579,40.09375;;;;
SixMax;Postflop;Bb;Oop;Ep;Hu;RaisePot;Call;No;PostflopHuOopCaller;DONKX_T;94.2623;60.902256,;;;;
SixMax;Postflop;Bb;Oop;Ep;Hu;RaisePot;Call;No;PostflopHuOopCaller;DONKX_R;;63.148148,;;;;
SixMax;Postflop;Bb;Oop;Ep;Hu;RaisePot;Call;No;PostflopHuOopCaller;PROBE_T;56.174335;58.309525,;;;;
SixMax;Postflop;Bb;Oop;Ep;Hu;RaisePot;Call;No;PostflopHuOopCaller;PROBE_R;60.795456;50.25641,;;;;
SixMax;Postflop;Bb;Oop;Ep;Hu;RaisePot;Call;No;PostflopHuOopCaller;PROBEX_T;43.825665;43.481926,;;;;
SixMax;Postflop;Bb;Oop;Ep;Hu;RaisePot;Call;No;PostflopHuOopCaller;PROBEX_R;39.204544;54.089287,;;;;
SixMax;Postflop;Bb;Oop;Ep;Hu;RaisePot;Call;No;PostflopHuOopCaller;PROBE_T_B;70;46.088234,;;;;
SixMax;Postflop;Bb;Oop;Ep;Hu;RaisePot;Call;No;PostflopHuOopCaller;PROBE_T_X;30;;;;;
SixMax;Postflop;Bb;Oop;Ep;Hu;RaisePot;Call;No;PostflopHuOopCaller;SPROBE_R;35.849056;;;;;
SixMax;Postflop;Bb;Oop;Ep;Hu;RaisePot;Call;No;PostflopHuOopCaller;SPROBEX_R;64.15094;26.982456,;;;;
SixMax;Postflop;Bb;Oop;Ep;Hu;RaisePot;Call;No;PostflopHuOopCaller;Bet_F;0.798722;;;;;
SixMax;Postflop;Bb;Oop;Ep;Hu;RaisePot;Call;No;PostflopHuOopCaller;Bet_T;34.486874;61.75,26.206896;;;;
SixMax;Postflop;Bb;Oop;Ep;Hu;RaisePot;Call;No;PostflopHuOopCaller;Bet_R;45.72426;51.019047,;;51.473682,;46.833332,;
SixMax;Postflop;Bb;Oop;Ep;Hu;RaisePot;Call;No;PostflopHuOopCaller;Check_F;99.20128;53.71579,40.09375;;;;
SixMax;Postflop;Bb;Oop;Ep;Hu;RaisePot;Call;No;PostflopHuOopCaller;Check_T;65.51313;54.887447,31.222221;;;;
SixMax;Postflop;Bb;Oop;Ep;Hu;RaisePot;Call;No;PostflopHuOopCaller;Check_R;54.27574;49.627117,;;;;
SixMax;Postflop;Bb;Oop;Ep;Hu;RaisePot;Call;No;PostflopHuOopCaller;FvBet_F;45.23522;;;;;
SixMax;Postflop;Bb;Oop;Ep;Hu;RaisePot;Call;No;PostflopHuOopCaller;FvBet_T;48.4375;;;;;
SixMax;Postflop;Bb;Oop;Ep;Hu;RaisePot;Call;No;PostflopHuOopCaller;FvBet_R;57.37705;;;;;
SixMax;Postflop;Bb;Oop;Ep;Hu;RaisePot;Call;No;PostflopHuOopCaller;CvBet_F;44.14958;59.850395,39.37838;;;;
SixMax;Postflop;Bb;Oop;Ep;Hu;RaisePot;Call;No;PostflopHuOopCaller;CvBet_T;46.875;62.842106,;;;;
SixMax;Postflop;Bb;Oop;Ep;Hu;RaisePot;Call;No;PostflopHuOopCaller;CvBet_R;37.704918;59.086956,;;;;
SixMax;Postflop;Bb;Oop;Ep;Hu;RaisePot;Call;No;PostflopHuOopCaller;Raise_F;10.628019;;;;;
SixMax;Postflop;Bb;Oop;Ep;Hu;RaisePot;Call;No;PostflopHuOopCaller;Raise_T;4.7058825;;;;;
SixMax;Postflop;Bb;Oop;Ep;Hu;RaisePot;Call;No;PostflopHuOopCaller;Raise_R;5.172414;;;;;
SixMax;Postflop;Bb;Oop;Mp;Hu;RaisePot;Call;No;PostflopHuOopCaller;FvCB_F;43.90071;;;;;
SixMax;Postflop;Bb;Oop;Mp;Hu;RaisePot;Call;No;PostflopHuOopCaller;FvCB_T;49.484535;;;;;
SixMax;Postflop;Bb;Oop;Mp;Hu;RaisePot;Call;No;PostflopHuOopCaller;CvCB_F;45.31915;57.68016,43.638298;;;;
SixMax;Postflop;Bb;Oop;Mp;Hu;RaisePot;Call;No;PostflopHuOopCaller;CvCB_T;43.29897;68.61644,;;;;
SixMax;Postflop;Bb;Oop;Mp;Hu;RaisePot;Call;No;PostflopHuOopCaller;RvCB_F;10.795455;;;;;
SixMax;Postflop;Bb;Oop;Mp;Hu;RaisePot;Call;No;PostflopHuOopCaller;RvCB_T;7.2413793;;;;;
SixMax;Postflop;Bb;Oop;Mp;Hu;RaisePot;Call;No;PostflopHuOopCaller;FvDELAY_T;58.73016;;;;;
SixMax;Postflop;Bb;Oop;Mp;Hu;RaisePot;Call;No;PostflopHuOopCaller;CvDELAY_T;38.095238;58.575756,;;;;
SixMax;Postflop;Bb;Oop;Mp;Hu;RaisePot;Call;No;PostflopHuOopCaller;RvDELAY_T;3.1746032;;;;;
